server_time,timestamp,label,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
2025-05-29 06:14:01.381,848139,walk,0.0195,-0.0669,1.9536,-2.2583,17.8833,-2.3193
2025-05-29 06:14:01.385,848189,walk,0.0308,-0.3604,1.0503,-3.6621,0.3052,7.9956
2025-05-29 06:14:01.429,848239,walk,0.1357,0.1343,0.5254,-3.54,-10.3149,1.9531
2025-05-29 06:14:01.578,848289,walk,-0.2339,-0.4341,2.2124,-13.4888,3.7842,-5.3711
2025-05-29 06:14:01.774,848339,walk,-0.0303,0.1143,1.4077,-9.7046,11.4136,-7.4463
2025-05-29 06:14:01.776,848389,walk,0.1489,-0.1313,0.9741,-7.7515,-3.1738,-4.9438
2025-05-29 06:14:01.777,848439,walk,-0.0605,0.1157,2.1743,-2.6245,15.2588,-4.5776
2025-05-29 06:14:01.974,848489,walk,0.0049,0.02,1.2515,-5.249,0.7935,5.7983
2025-05-29 06:14:01.976,848539,walk,0.1382,-0.2749,0.7598,-2.6855,-10.1929,4.2114
2025-05-29 06:14:01.977,848589,walk,-0.126,-0.6865,1.9863,-8.2397,5.5542,-3.9673
2025-05-29 06:14:01.978,848639,walk,0.0352,0.2671,1.1455,-8.0566,8.3618,-10.7422
2025-05-29 06:14:02.071,848689,walk,0.1167,-0.1182,1.0288,-6.1646,-2.5024,-2.4414
2025-05-29 06:14:02.073,848739,walk,-0.4717,0.8315,2.6025,-2.5024,12.0239,-2.5024
2025-05-29 06:14:02.074,848789,walk,-0.082,-0.1318,1.7158,-2.2583,7.7515,3.9673
2025-05-29 06:14:02.075,848839,walk,0.1953,0.103,0.6572,-0.2441,-8.5449,2.8076
2025-05-29 06:14:02.079,848889,walk,0.0566,-0.4497,1.897,-8.4229,12.6953,5.3101
2025-05-29 06:14:02.129,848940,walk,-0.0317,0.293,1.4287,-7.3853,3.479,-9.2163
2025-05-29 06:14:02.179,848989,walk,0.167,-0.0815,1.1553,-6.4087,-7.5073,-4.8828
2025-05-29 06:14:02.229,849039,walk,-0.2515,0.8867,2.2227,-3.6011,14.8315,-4.5166
2025-05-29 06:14:02.279,849089,walk,-0.0581,0.0503,1.8135,-3.9062,11.5967,3.2959
2025-05-29 06:14:02.329,849139,walk,0.0869,0.0771,0.9287,-1.4038,-7.5684,3.6011
2025-05-29 06:14:02.381,849189,walk,-0.332,0.0103,1.7778,-16.7236,-4.3945,-11.4746
2025-05-29 06:14:02.429,849239,walk,-0.0845,-0.0156,1.2832,-5.9814,9.9487,-4.9438
2025-05-29 06:14:02.479,849289,walk,0.0923,-0.231,0.9502,-1.709,-5.5542,-2.6855
2025-05-29 06:14:02.529,849339,walk,-0.1392,0.6274,1.835,-2.6245,16.3574,-4.8828
2025-05-29 06:14:02.579,849389,walk,-0.0229,0.1831,1.4019,-3.0518,4.5776,4.3945
2025-05-29 06:14:02.630,849439,walk,0.1187,0.2681,0.7886,-3.54,-7.6904,4.0894
2025-05-29 06:14:02.682,849489,walk,-0.4165,0.4634,2.1001,-17.7612,1.4648,-13.1836
2025-05-29 06:14:02.729,849539,walk,-0.0479,0.0884,1.4595,-6.7749,13.7939,-7.5684
2025-05-29 06:14:02.779,849589,walk,-0.0093,-0.0552,1.21,-4.9438,-0.9766,-4.8828
2025-05-29 06:14:02.829,849639,walk,-0.1831,0.6309,2.2515,-6.0425,21.9727,-3.9673
2025-05-29 06:14:02.879,849689,walk,-0.001,-0.1714,1.3276,-6.7139,1.8311,7.9956
2025-05-29 06:14:02.929,849739,walk,0.0801,0.1147,0.7559,-4.3335,-10.1929,5.7373
2025-05-29 06:14:02.983,849789,walk,-0.2915,0.2559,1.9214,-13.6108,5.6152,-12.207
