accel_x_mean,accel_x_std,accel_x_max,accel_x_min,accel_x_range,accel_y_mean,accel_y_std,accel_y_max,accel_y_min,accel_y_range,accel_z_mean,accel_z_std,accel_z_max,accel_z_min,accel_z_range,gyro_x_mean,gyro_x_std,gyro_x_max,gyro_x_min,gyro_x_range,gyro_y_mean,gyro_y_std,gyro_y_max,gyro_y_min,gyro_y_range,gyro_z_mean,gyro_z_std,gyro_z_max,gyro_z_min,gyro_z_range,accel_magnitude_mean,accel_magnitude_std,gyro_magnitude_mean,gyro_magnitude_std,accel_x_zero_crossings,accel_y_zero_crossings,accel_z_zero_crossings,accel_energy,gyro_energy,label
-0.423586,0.13069005013389506,-0.0991,-0.7852,0.6861,0.05945399999999999,0.25265013375021195,0.6382,-0.7261,1.3643,1.4927900000000003,0.7243640485971125,3.0356,0.3887,2.6469,5.100096,13.821459042517327,22.583,-28.6865,51.269499999999994,-2.735598,8.66455259857057,19.8975,-23.3765,43.274,-223.822022,14.911001774586307,-199.1577,-255.7373,56.5796,1.5895971469037014,0.7001271501346111,224.46857195829728,15.234742745353575,0,25,0,150.84985579,2530911.8591757207,crazy
-0.41778400000000004,0.13712422741441427,-0.1689,-0.7852,0.6163000000000001,0.09654,0.26090298656780453,0.6382,-0.7261,1.3643,1.50529,0.7573476486396455,3.0356,0.3682,2.6674,5.476074,13.769737358727072,22.583,-28.6865,51.269499999999994,-3.3410640000000003,8.000301263871506,9.8877,-23.3765,33.2642,-225.303956,15.700012746328076,-199.1577,-258.1787,59.02099999999999,1.6040508188543101,0.732960626454666,225.93409764714048,16.028321565397516,0,25,0,155.51051547,2565156.17859157,crazy
-0.4179399999999999,0.1473627049154568,-0.1689,-0.7852,0.6163000000000001,0.088588,0.28436888130736104,0.6382,-0.7261,1.3643,1.469298,0.7349821112081573,2.9834,0.3682,2.6152,5.1660140000000006,13.228710251479697,22.583,-28.6865,51.269499999999994,-2.237544,8.34007913181068,17.2119,-16.5405,33.7524,-225.96192,14.988642479197372,-199.4019,-258.1787,58.77679999999998,1.5716686681434584,0.716935156744435,226.55145539252965,15.301527754602107,0,26,0,149.20692107,2577984.9346049097,crazy
-0.4119439999999999,0.15210167409992567,-0.1279,-0.7852,0.6573,0.12382,0.27167047318396603,0.731,-0.5166,1.2475999999999998,1.45692,0.719422474767087,2.917,0.3682,2.5488,5.457764,13.256478572377507,22.7051,-28.6865,51.3916,-0.659176,8.256355808359038,17.2119,-16.5405,33.7524,-226.72241599999998,14.961745092860793,-202.2095,-258.1787,55.9692,1.5559616611381246,0.707910241109907,227.30975397910052,15.208774287048266,0,23,0,146.10768001999998,2595051.5534676802,crazy
-0.39825999999999995,0.14946300010370459,-0.0796,-0.7852,0.7056,0.14507,0.27798738190788447,0.731,-0.5166,1.2475999999999998,1.4348400000000001,0.6988646386819124,2.917,0.3682,2.5488,4.5971660000000005,12.402680988570333,22.7051,-27.5269,50.232,0.69336,8.42711622300298,19.4702,-15.0146,34.4848,-227.87475199999997,15.023430291957162,-202.2095,-258.1787,55.9692,1.5356637351298479,0.6842419212581499,228.39967531870937,15.252928832467934,0,22,0,141.32250571,2619953.17618301,crazy
-0.39588999999999996,0.1350211113122685,-0.0796,-0.7583,0.6787,0.15756,0.29164412149055907,0.731,-0.46,1.191,1.4049439999999997,0.6612273836313798,2.8994,0.4854,2.414,4.583734,12.078360179554341,22.7051,-23.8037,46.5088,2.2570760000000005,8.262153450440387,20.1416,-10.7422,30.8838,-228.273924,14.710459580020741,-201.9043,-257.9956,56.09130000000002,1.5091430034554234,0.6468521708408681,228.7879391256962,14.890127056144419,0,22,0,134.79651679,2628281.84865657,crazy
-0.389504,0.1364249888546816,-0.0796,-0.7373,0.6577,0.150566,0.29437472419350136,0.731,-0.46,1.191,1.424086,0.6604496898356451,3.0054,0.4854,2.52,5.053706,11.924920471708145,22.7051,-23.8037,46.5088,2.9186959999999997,8.23575679563111,20.5078,-10.7422,31.25,-228.283686,15.015399975638477,-201.9043,-257.9956,56.09130000000002,1.5268722516456177,0.642283113241071,228.8078579433444,15.164360272742304,0,23,0,137.19332351999998,2629149.6839551604,crazy
-0.393996,0.13299792623947188,-0.0796,-0.7373,0.6577,0.10642600000000002,0.32575664831895607,0.731,-0.46,1.191,1.4052579999999997,0.6651306151696823,3.0054,0.665,2.3404,4.520257999999999,11.736112182065916,22.8882,-23.8037,46.691900000000004,2.7612280000000005,8.546398221497522,20.5078,-10.7422,31.25,-228.717036,14.413598775403178,-201.9043,-257.9956,56.09130000000002,1.5156295846334609,0.6406098093096938,229.22875220595964,14.568730642967827,0,25,0,135.37569828,2637903.4375224304,crazy
-0.40477399999999997,0.13254989673326795,-0.0747,-0.7373,0.6626,0.04532799999999999,0.3190115716020345,0.7236,-0.46,1.1836,1.4179899999999999,0.688705814771445,3.0669,0.5591,2.5078,4.489742000000001,12.289173370314051,22.8882,-26.001,48.8892,2.897946,8.05991790958717,20.5078,-9.0942,29.602,-228.176268,14.5656220194462,-201.9043,-258.3618,56.45750000000001,1.524154022932093,0.6687303869123321,228.70054663902113,14.7366388065435,0,28,0,138.51229080000002,2626055.42781508,crazy
-0.4004960000000001,0.13331920935859168,-0.0747,-0.7373,0.6626,0.032674,0.29475631617320774,0.7236,-0.4077,1.1313,1.4328239999999999,0.6967125334196307,3.0669,0.4478,2.6191,4.530026,12.59749310926281,22.8882,-26.001,48.8892,1.5673779999999997,8.437644065005111,20.5078,-17.5171,38.0249,-228.27391999999998,14.680906516887845,-205.5054,-260.8032,55.297799999999995,1.5314919038537362,0.6775289303273018,228.81280116261823,14.902418320572659,0,25,0,140.22564515,2628869.00238426,crazy
-0.40275600000000006,0.1370472884226463,-0.0747,-0.6855,0.6108,0.05647200000000001,0.29398812223625637,0.8232,-0.4077,1.2309,1.410954,0.7054680704922086,3.0669,0.4458,2.6211,4.577638,13.032490318598208,22.8882,-26.7334,49.6216,0.03539799999999989,9.133738898227604,18.7988,-22.3999,41.1987,-228.97704599999997,14.713251057046637,-205.5054,-261.1694,55.66399999999999,1.5146752586351466,0.6817974091169258,229.55701117137116,14.99243097244663,0,23,0,137.95444230999996,2646059.71821983,crazy
-0.40598600000000007,0.13953016879513908,-0.0747,-0.7539,0.6792,0.09653400000000001,0.26586553790215084,0.8232,-0.4014,1.2246000000000001,1.4228440000000004,0.7020200236916323,3.0669,0.4458,2.6211,4.719237999999999,13.608789931333204,22.0337,-26.7334,48.7671,-0.21118199999999987,8.712284317965983,14.5874,-22.3999,36.9873,-229.180904,15.228976175080977,-205.5054,-261.1694,55.66399999999999,1.522260274041446,0.6814230827285367,229.77775109866536,15.537452822396453,0,21,0,139.08068798,2651961.36700842,crazy
-0.42692800000000003,0.13322184661683684,-0.1323,-0.7539,0.6216,0.11338,0.2663293156976903,0.8232,-0.4756,1.2988,1.482746,0.7106183133609771,3.0669,0.4458,2.6211,5.415041999999999,13.34609754959239,22.0337,-26.7334,48.7671,-1.608884,9.1602539414442,16.4185,-22.3999,38.8184,-229.648436,15.15871359027223,-205.8716,-261.1694,55.297799999999995,1.5868700688574546,0.6849520996130589,230.26697009475254,15.467805209613246,0,19,0,149.36579970999998,2663106.5257310104,crazy
-0.44028599999999996,0.134611167456493,-0.1323,-0.7539,0.6216,0.138916,0.2812672077295894,0.8232,-0.4946,1.3178,1.5173940000000001,0.6981738595536214,3.1875,0.4458,2.7417,6.0888719999999985,13.617966108535295,30.2734,-26.7334,57.0068,-1.870114,9.083663698002253,16.4185,-22.3999,38.8184,-229.23706,15.322493121316777,-205.8716,-261.1694,55.297799999999995,1.6302062692148092,0.6653868308080146,229.8922263453505,15.572616176850532,0,21,0,155.01560573999998,2654647.10543067,crazy
-0.44803400000000004,0.13997720901632524,-0.104,-0.7539,0.6499,0.149328,0.268632441853176,0.7241,-0.4946,1.2187,1.539368,0.6913724031055911,3.1875,0.5454,2.6421,5.782475999999999,13.966747766542646,30.2734,-27.3438,57.6172,-1.174314,8.808805603531276,16.4185,-20.3857,36.8042,-229.37988199999995,15.16647282138718,-205.8716,-260.9863,55.11470000000003,1.6503815621782332,0.662329723794829,230.03258568128828,15.415668339477264,0,23,0,158.12199818999997,2657631.6652785996,crazy
-0.449668,0.1492258642997252,-0.104,-0.8135,0.7095,0.15168399999999999,0.2734966971354499,0.7725,-0.4946,1.2671,1.5412159999999997,0.7191509823006571,3.1875,0.5752,2.6123,5.883796,13.96939708607297,30.2734,-27.3438,57.6172,-1.1132819999999999,8.973411913551946,16.4185,-20.3857,36.8042,-229.437254,14.986313662728536,-205.8716,-259.0942,53.2226,1.653731067616875,0.6928034338820441,230.0978573387435,15.249386770531654,0,25,0,160.74015210000002,2658878.3874379,crazy
