server_time,timestamp,label,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
2025-05-29 06:01:23.140,89950,rest,0.021,0.0029,0.9985,-4.5166,-0.4883,-1.4038
2025-05-29 06:01:23.189,90000,rest,0.0234,0.0098,0.9971,-4.5166,-0.4883,-1.4648
2025-05-29 06:01:23.240,90050,rest,0.0205,0.0122,0.9995,-4.5166,-0.4883,-1.4038
2025-05-29 06:01:23.291,90100,rest,0.0234,0.0059,0.9941,-4.4556,-0.4883,-1.4038
2025-05-29 06:01:23.339,90150,rest,0.0225,0.0122,0.9966,-4.5166,-0.4883,-1.4648
2025-05-29 06:01:23.389,90200,rest,0.019,0.0093,1.0,-4.5776,-0.4272,-1.4038
2025-05-29 06:01:23.441,90250,rest,0.0205,0.0161,1.0024,-4.5776,-0.4883,-1.5259
2025-05-29 06:01:23.489,90300,rest,0.0239,0.0034,0.999,-4.5166,-0.6104,-1.3428
2025-05-29 06:01:23.540,90350,rest,0.0215,0.0049,0.9976,-4.4556,-0.5493,-1.4038
2025-05-29 06:01:23.589,90400,rest,0.0205,0.0029,1.001,-4.4556,-0.4883,-1.4038
2025-05-29 06:01:23.642,90450,rest,0.0229,0.0039,0.9995,-4.5166,-0.4272,-1.3428
2025-05-29 06:01:23.689,90500,rest,0.0234,0.0024,0.9985,-4.5776,-0.4883,-1.2817
2025-05-29 06:01:23.739,90550,rest,0.0264,0.0093,0.9946,-4.5776,-0.6104,-1.3428
2025-05-29 06:01:23.789,90600,rest,0.019,0.0117,1.0005,-4.4556,-0.4272,-1.5869
2025-05-29 06:01:23.839,90650,rest,0.0239,0.0117,0.9985,-4.5166,-0.4272,-1.5259
2025-05-29 06:01:23.889,90700,rest,0.0239,0.0137,1.0005,-4.4556,-0.4272,-1.4648
2025-05-29 06:01:23.940,90750,rest,0.0239,-0.0034,0.9966,-4.6387,-0.5493,-1.3428
2025-05-29 06:01:23.989,90800,rest,0.0205,0.0166,1.002,-4.5166,-0.5493,-1.4038
2025-05-29 06:01:24.039,90850,rest,0.021,0.0127,0.999,-4.5166,-0.4272,-1.4038
2025-05-29 06:01:24.089,90900,rest,0.0215,0.0112,0.999,-4.5166,-0.4883,-1.4648
2025-05-29 06:01:24.139,90950,rest,0.0283,0.0034,0.9946,-4.5776,-0.4883,-1.2817
2025-05-29 06:01:24.189,91000,rest,0.0205,0.0083,0.9941,-4.5166,-0.4272,-1.5259
2025-05-29 06:01:24.239,91050,rest,0.0244,0.0195,0.9927,-4.4556,-0.4883,-1.4038
2025-05-29 06:01:24.291,91100,rest,0.0225,0.0176,0.9976,-4.4556,-0.4272,-1.5869
2025-05-29 06:01:24.343,91150,rest,0.022,0.0156,0.9971,-4.4556,-0.4272,-1.4648
2025-05-29 06:01:24.389,91200,rest,0.021,0.0137,0.999,-4.5776,-0.4883,-1.4038
2025-05-29 06:01:24.439,91250,rest,0.0239,0.0181,0.9912,-4.4556,-0.4883,-1.4038
2025-05-29 06:01:24.489,91300,rest,0.0229,0.0117,0.9985,-4.5776,-0.4883,-1.4038
2025-05-29 06:01:24.540,91350,rest,0.021,0.0049,0.9922,-4.5166,-0.5493,-1.4648
2025-05-29 06:01:24.589,91400,rest,0.021,0.0181,0.9976,-4.4556,-0.5493,-1.4038
2025-05-29 06:01:24.639,91450,rest,0.021,0.0146,0.9971,-4.4556,-0.4883,-1.4648
2025-05-29 06:01:24.689,91500,rest,0.0229,0.0142,1.002,-4.3945,-0.4883,-1.4038
2025-05-29 06:01:24.739,91550,rest,0.0195,0.0122,0.9961,-4.4556,-0.4883,-1.4038
2025-05-29 06:01:24.789,91600,rest,0.0229,0.0059,1.0,-4.5166,-0.4272,-1.4038
2025-05-29 06:01:24.840,91650,rest,0.0195,0.0088,0.9985,-4.5166,-0.5493,-1.4648
2025-05-29 06:01:24.889,91700,rest,0.021,0.0005,0.9985,-4.4556,-0.4883,-1.3428
2025-05-29 06:01:24.939,91750,rest,0.022,0.0073,0.999,-4.5166,-0.4883,-1.3428
2025-05-29 06:01:24.989,91800,rest,0.021,0.0103,1.0,-4.5166,-0.5493,-1.4648
2025-05-29 06:01:25.042,91850,rest,0.0259,0.0073,0.999,-4.5776,-0.4883,-1.4648
